"t","inc05","prev","LLIN","sleeping_scenario"
2813,0.00174765869685235,0.0897485818731019,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2814,0.00177641333462021,0.0914084335760576,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2815,0.00180457671530436,0.093080872590202,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2816,0.00183209453845261,0.0947647004305791,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2817,0.00185891371733012,0.0964586835686498,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2818,0.00188498217016849,0.0981615568220154,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2819,0.00191024910814041,0.0998720266928689,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2820,0.00193466496026602,0.101588774603792,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2821,0.00195818137132255,0.103310460073421,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2822,0.00198075140596878,0.10503572376261,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2823,0.00200232929983961,0.106763190406039,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2824,0.00202287075102704,0.10849147164969,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2825,0.002042332764564,0.110219168724539,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2826,0.00206067369143854,0.111944875050393,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2827,0.00207785342070864,0.113667178690314,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2828,0.0020938330992061,0.115384664716087,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2829,0.00210857555358431,0.117095917466273,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2830,0.0021220449878934,0.118799522707881,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2831,0.00213420728772651,0.12049406975222,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2832,0.00214502998990212,0.122178153446152,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2833,0.00215448233345289,0.123850376168427,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2834,0.00216253546216639,0.125509349751159,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2835,0.00216916239648127,0.127153697367107,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2836,0.00217433823524916,0.128782055423722,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2837,0.0021780402644158,0.130393075399748,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2838,0.00218024801571203,0.13198542574475,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2839,0.00218094350632857,0.133557793699634,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2840,0.00218011122234795,0.135108887180402,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2841,0.00217773842951722,0.136637436630096,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2842,0.00217381509865168,0.13814219689584,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2843,0.00216833427441958,0.139621949134418,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2844,0.00216129194457759,0.141075502653235,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2845,0.00215268732681784,0.142501696803061,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2846,0.00214252289430684,0.143899402864931,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2847,0.0021308045170228,0.145267525871638,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2848,0.00211754141086489,0.146605006429546,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2849,0.00210274636734711,0.14791082249545,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2850,0.00208643559394426,0.149183991107815,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2851,0.00206862898081167,0.150423570072353,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2852,0.0020493498123041,0.151628659561824,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2853,0.00202862500615773,0.152798403636909,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2854,0.0020064849049043,0.153931991710252,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2855,0.00198296346444339,0.155028659885501,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2856,0.00195809770568357,0.15608769228703,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2857,0.00193192813650845,0.157108422028754,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2858,0.00190449837041837,0.15809023239223,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2859,0.00187585505848164,0.159032557696502,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2860,0.00184604779493463,0.159934884103437,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2861,0.00181512889351878,0.160796750285727,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2862,0.00178315325814784,0.161617747978181,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2863,0.0017501781924691,0.162397522403113,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2864,0.00171626324930611,0.163135772567812,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2865,0.00168146998809384,0.163832251452684,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2866,0.00164586179551808,0.164486766050722,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2867,0.00160950366702696,0.165099177311465,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2868,0.00157246198166234,0.165669399949841,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2869,0.0015348043113923,0.166197402158999,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2870,0.00149659915593368,0.166683205193032,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2871,0.00145791575065046,0.167126882849647,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2872,0.00141882381877774,0.167528560845368,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2873,0.00137939336712884,0.167888416095439,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2874,0.00133969443198371,0.168206675889817,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2875,0.00129979688099273,0.168483616975214,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2876,0.00125977017116216,0.168719564546201,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2877,0.00121968315601411,0.168914891155805,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2878,0.00117960385105881,0.169070015534139,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2879,0.00113959924111282,0.169185401329746,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2880,0.00109973507714284,0.169261555772168,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2881,0.00106007567973933,0.169299028266928,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2882,0.00102068374771427,0.169298408909001,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2883,0.00098162019121787,0.169260326935419,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2884,0.000942943966024993,0.169185449111972,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2885,0.000904711889969432,0.169074478057467,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2886,0.000866978518255404,0.168928150506724,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2887,0.000829795996621152,0.168747235520592,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2888,0.000793213921291372,0.16853253264348,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2889,0.000757279242730748,0.168284870008683,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2890,0.000722036137109504,0.168005102398728,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2891,0.000687525934708281,0.167694109265518,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2892,0.000653787017921344,0.167352792707667,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2893,0.000620854771302154,0.166982075414813,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2894,0.000588761511224882,0.166582898581778,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2895,0.000557536447677911,0.166156219794227,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2896,0.000527205658006986,0.165703010892571,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2897,0.000497792060235052,0.165224255819882,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2898,0.000469315412608502,0.16472094845526,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2899,0.000441792323412547,0.164194090441387,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2900,0.000415236266010939,0.163644689009687,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2901,0.000389657612232456,0.163073754808848,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2902,0.000365063677110709,0.162482299743996,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2903,0.000341458772179123,0.161871334830269,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2904,0.000318844273034075,0.161241868068512,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2905,0.000297218694947607,0.160594902349533,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2906,0.000276577779091484,0.159931433391715,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2907,0.000256914589709666,0.159252447720123,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2908,0.000238219617310859,0.158558920693056,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2909,0.000220480892320413,0.15785181458183,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2910,0.000203684105382378,0.157132076711134,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2911,0.000187812733586353,0.156400637666536,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2912,0.000172848174692458,0.155658409573915,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2913,0.000158769884767554,0.154906284458493,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2914,0.000145555519970819,0.154145132688711,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2915,0.000133181083941051,0.153375801509723,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2916,0.000121621076747825,0.152599113673323,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2917,0.000110848644851709,0.151815866167429,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2918,0.000100835734652445,0.151026829050862,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2919,9.15532433441521e-05,0.150232744396415,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2920,8.29711721288091e-05,0.149434325345762,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2921,7.50587758688575e-05,0.148632255279235,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2922,6.77847125189588e-05,0.147827187102388,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2923,6.11171889304715e-05,0.147019742651374,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2924,5.50241038439679e-05,0.146210512218064,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2925,4.94731890018446e-05,0.145400054197207,"Pyrethroid-only","Observed data (100%) on population in bed at night"
2926,4.44321453779947e-05,0.144588894853249,"Pyrethroid-only","Observed data (100%) on population in bed at night"
